production_budget,worldwide_gross,title_year,aspect_ratio,duration,cast_total_facebook_likes,budget,imdb_score,gross
17000000.0,766112.0,2014.0,2.1269761542364285,120.0,14492.0,17000000.0,6.6,106869.0
16800000.0,7155967.0,2016.0,2.35,111.0,824.0,18500000.0,5.4,6462576.0
16800000.0,2281089.0,2006.0,1.85,122.0,25173.0,16800000.0,6.5,220914.0
16500000.0,58011485.0,1991.0,1.85,102.0,5433.0,16500000.0,6.8,59847242.0
16500000.0,43848100.0,1987.0,1.85,126.0,1607.0,15000000.0,7.4,43848100.0
16500000.0,134993774.0,1995.0,1.85,136.0,41059.0,16500000.0,7.7,42700000.0
16500000.0,39380876.0,2007.0,2.35,120.0,12554.0,16500000.0,7.1,18663911.0
16500000.0,16157923.0,2003.0,1.85,126.0,2282.0,15000000.0,7.6,13005485.0
16500000.0,13636339.0,2007.0,2.35,108.0,2785.0,16500000.0,6.3,11702090.0
16400000.0,239500000.0,1989.0,1.85,128.0,51609.0,16400000.0,8.0,95860116.0
16000000.0,246400000.0,1994.0,1.85,113.0,2985.0,16000000.0,7.3,127175354.0
16000000.0,92831115.0,1989.0,1.85,89.0,485.0,16000000.0,7.6,92823600.0
16000000.0,119739110.0,2000.0,1.85,94.0,3889.0,15600000.0,6.5,68525609.0
16000000.0,53977250.0,1982.0,1.85,129.0,2330.0,16000000.0,7.8,54000000.0
16000000.0,54294169.0,1999.0,1.85,106.0,23369.0,16000000.0,6.4,52885587.0
16000000.0,68582095.0,2012.0,1.85,94.0,27911.0,16000000.0,7.8,45507053.0
16000000.0,128256712.0,2011.0,1.33,100.0,4606.0,15000000.0,8.0,44667095.0
16000000.0,78208812.0,2009.0,2.35,89.0,12183.0,16000000.0,4.8,42638165.0
16000000.0,78208812.0,2009.0,2.35,89.0,12183.0,16000000.0,4.8,42638165.0
16000000.0,40363530.0,2002.0,1.85,80.0,3058.0,16000000.0,3.3,40363530.0
16000000.0,50517763.0,2006.0,1.85,83.0,26402.0,16000000.0,5.9,39511038.0
16000000.0,52545707.0,2011.0,2.35,91.0,5349.0,16000000.0,4.8,37300107.0
16000000.0,43057552.0,2001.0,1.85,94.0,4194.0,35000000.0,5.4,33357476.0
16000000.0,29090445.0,1991.0,1.85,110.0,874.0,15000000.0,5.5,30102717.0
16000000.0,28734552.0,2001.0,1.85,130.0,3107.0,16000000.0,6.4,28734552.0
16000000.0,30987695.0,2001.0,1.85,91.0,2543.0,17700000.0,5.9,27087695.0
16000000.0,50103808.0,2008.0,1.85,114.0,3485.0,16500000.0,4.9,26896744.0
16000000.0,81742618.0,2007.0,2.35,121.0,485.0,8000000.0,7.9,23618786.0
16000000.0,104504817.0,2008.0,1.85,96.0,19894.0,15500000.0,7.2,23213577.0
16000000.0,56506120.0,2010.0,1.85,113.0,22088.0,16000000.0,7.2,19057024.0
16000000.0,21657770.0,2002.0,1.85,109.0,2572.0,16000000.0,7.2,16346122.0
16000000.0,31943401.0,2009.0,1.85,107.0,24805.0,16000000.0,5.1,16204793.0
16000000.0,15980376.0,2000.0,1.85,96.0,11078.0,16000000.0,5.6,15427192.0
16000000.0,14792779.0,1987.0,1.85,88.0,1653.0,16000000.0,7.6,14792779.0
16000000.0,14108518.0,2003.0,1.85,101.0,1882.0,16000000.0,5.7,14108518.0
16000000.0,14553807.0,2004.0,1.85,92.0,3935.0,16000000.0,4.4,13922211.0
16000000.0,13854000.0,1988.0,1.85,105.0,14677.0,20000000.0,5.2,13854000.0
16000000.0,11810854.0,1999.0,2.35,100.0,2389.0,16000000.0,7.0,15500000.0
16000000.0,11540112.0,2004.0,1.85,97.0,3835.0,40455386.33009198,3.6,11540112.0
16000000.0,12900000.0,1986.0,1.85,110.0,1852.0,16000000.0,7.2,5900000.0
16000000.0,14839383.0,2002.0,1.85,112.0,12766.0,16000000.0,6.6,4839383.0
16000000.0,4734235.0,2000.0,1.85,112.0,1227.0,15000000.0,6.0,4734235.0
16000000.0,4217115.0,1999.0,2.35,95.0,2518.0,15000000.0,6.8,4193025.0
16000000.0,8120148.0,2007.0,2.35,118.0,1889.0,16000000.0,7.2,2849142.0
16000000.0,3442853.0,2014.0,2.35,122.0,2896.0,16000000.0,6.6,2428883.0
16000000.0,7585011.0,2013.0,2.35,120.0,11019.0,16000000.0,6.6,1984743.0
16000000.0,1686429.0,1997.0,1.85,97.0,3100.0,16000000.0,2.8,1686429.0
16000000.0,2814566.0,2005.0,1.66,135.0,2096.0,16000000.0,6.7,1666262.0
16000000.0,1467278.0,2009.0,2.35,161.0,943.0,13000000.0,7.3,336467.0
16000000.0,31631.0,2008.0,2.35,92.0,11091.0,15000000.0,6.2,23091.0
16000000.0,47707417.0,2009.0,1.85,93.0,4453.0,16000000.0,8.1,48319332.86913114
16000000.0,1844228.0,2013.0,2.35,110.0,5273.0,16000000.0,6.7,48319332.86913114
15600000.0,13771817.0,2002.0,1.85,91.0,3104.0,15600000.0,4.5,13571817.0
15500000.0,1693000.0,2002.0,1.66,115.0,699.0,40455386.33009198,6.6,1554566.0
15500000.0,1237615.0,2005.0,1.85,93.0,4329.0,15500000.0,5.9,1181197.0
15500000.0,517262.0,2001.0,2.35,94.0,3583.0,40455386.33009198,6.5,508867.0
15500000.0,318623.0,2008.0,2.35,102.0,30978.0,15500000.0,6.8,317040.0
15300000.0,7000000.0,2001.0,2.35,94.0,303.0,15300000.0,6.6,81525.0
15250000.0,12930343.0,2006.0,1.85,95.0,1120.0,15500000.0,6.5,7774730.0
15000000.0,476684675.0,1990.0,1.85,103.0,7521.0,18000000.0,7.5,285761243.0
15000000.0,316300000.0,1984.0,1.85,105.0,3464.0,14000000.0,7.3,234760500.0
15000000.0,356800601.0,1986.0,1.33,110.0,13069.0,15000000.0,6.9,176781728.0
15000000.0,177200000.0,1982.0,2.35,116.0,14701.0,22000000.0,7.4,177200000.0
15000000.0,167780960.0,1987.0,1.85,102.0,21499.0,11000000.0,5.9,167780960.0
15000000.0,430821168.0,2010.0,1.85,118.0,15732.0,15000000.0,8.0,138795342.0
15000000.0,356258047.0,1999.0,2.35,122.0,19078.0,15000000.0,8.4,130058047.0
15000000.0,213514672.0,2000.0,2.35,120.0,129.0,15000000.0,7.9,128067808.0
15000000.0,216600000.0,1988.0,1.85,107.0,2151.0,15000000.0,6.0,111936400.0
15000000.0,173046663.0,1996.0,2.35,103.0,1212.0,15000000.0,7.2,103001286.0
15000000.0,93589701.0,1985.0,1.85,154.0,2592.0,15000000.0,7.8,94175854.0
15000000.0,227773686.0,2014.0,2.35,114.0,20295.0,14000000.0,8.1,91121452.0
15000000.0,73326666.0,1988.0,1.85,92.0,1953.0,15000000.0,7.5,73326666.0
15000000.0,148095566.0,2013.0,1.85,100.0,1949.0,20000000.0,6.2,71588220.0
15000000.0,69847348.0,1980.0,1.85,109.0,2419.0,10000000.0,6.1,69800000.0
15000000.0,67182787.0,1980.0,1.85,124.0,2667.0,40455386.33009198,7.5,79900000.0
15000000.0,76954311.0,2010.0,1.85,94.0,20154.0,15000000.0,6.2,64001297.0
15000000.0,128885873.0,2006.0,1.85,94.0,486.0,9800000.0,7.3,56437947.0
15000000.0,55934178.0,2007.0,1.85,113.0,6510.0,15000000.0,5.6,55184721.0
15000000.0,128955898.0,2012.0,2.35,95.0,11946.0,17000000.0,6.4,54322273.0
15000000.0,50003303.0,1994.0,1.85,115.0,29370.0,15000000.0,7.3,50003300.0
15000000.0,50000000.0,1978.0,2.35,183.0,34025.0,15000000.0,8.2,48319332.86913114
15000000.0,67215435.0,2006.0,2.35,87.0,2452.0,15000000.0,5.0,47860214.0
15000000.0,52461017.0,2002.0,1.85,88.0,3707.0,15000000.0,5.4,47811275.0
15000000.0,52461017.0,2002.0,1.85,88.0,3707.0,15000000.0,5.4,47811275.0
15000000.0,63706632.0,1997.0,1.85,120.0,40117.0,10000000.0,6.9,44886089.0
15000000.0,55534455.0,2003.0,2.35,94.0,3423.0,17000000.0,5.3,42672630.0
15000000.0,61788393.0,2015.0,2.35,98.0,4567.0,15000000.0,6.2,42592530.0
15000000.0,57586606.0,2012.0,1.85,109.0,27788.0,7000000.0,7.7,40983001.0
15000000.0,40283321.0,1998.0,1.85,104.0,12170.0,15000000.0,6.4,40064955.0
15000000.0,39100956.0,1993.0,1.85,118.0,114.0,40455386.33009198,7.2,39100956.0
15000000.0,62401343.0,2001.0,1.85,99.0,15369.0,16000000.0,5.7,37882551.0
15000000.0,52501541.0,2014.0,2.35,115.0,4896.0,15000000.0,7.1,37877959.0
15000000.0,69995385.0,1962.0,2.2,227.0,1076.0,15000000.0,8.4,6000000.0
15000000.0,122147772.0,2014.0,2.35,123.0,14100.0,15000000.0,7.7,35887263.0
15000000.0,78054825.0,2011.0,2.35,100.0,34337.0,15000000.0,7.8,35054909.0
15000000.0,35007180.0,2000.0,1.85,106.0,26652.0,15000000.0,5.6,35007180.0
15000000.0,34499204.0,2003.0,2.35,86.0,4435.0,16000000.0,5.1,34308901.0
15000000.0,40127259.0,2009.0,1.85,99.0,16461.0,15000000.0,4.8,33860010.0
15000000.0,40862054.0,2000.0,1.85,120.0,22383.0,15000000.0,6.8,33771174.0
15000000.0,33508485.0,2005.0,1.85,106.0,3462.0,14000000.0,6.4,32645546.0
15000000.0,30857000.0,1987.0,1.85,98.0,20060.0,16000000.0,8.1,30857814.0
15000000.0,37659652.0,2002.0,2.35,94.0,5440.0,15000000.0,4.1,30259652.0
15000000.0,30261293.0,2007.0,2.35,126.0,22745.0,15000000.0,7.6,30226144.0
15000000.0,30138912.0,2014.0,1.85,115.0,525.0,15000000.0,6.7,30127963.0
15000000.0,33118854.0,2004.0,1.85,89.0,2167.0,15000000.0,4.6,29302097.0
15000000.0,29145924.0,1998.0,1.85,111.0,1450.0,15000000.0,6.0,29106737.0
15000000.0,64232714.0,2007.0,1.85,100.0,11471.0,15000000.0,7.0,28637507.0
15000000.0,31070412.0,1997.0,1.85,107.0,2044.0,15000000.0,7.4,28014536.0
15000000.0,27709625.0,2000.0,1.85,124.0,5135.0,15000000.0,7.2,27441122.0
15000000.0,47721314.0,2000.0,1.85,90.0,608.0,15000000.0,4.0,26421314.0
15000000.0,43111725.0,1997.0,2.35,155.0,3677.0,15000000.0,7.9,26384919.0
15000000.0,27469621.0,2010.0,2.35,103.0,1002.0,15000000.0,6.7,26161406.0
15000000.0,34820335.0,2014.0,2.35,108.0,3033.0,15000000.0,6.3,24984868.0
15000000.0,55669466.0,1996.0,1.85,101.0,1812.0,15000000.0,6.2,24881000.0
15000000.0,87989926.0,2005.0,1.85,119.0,20391.0,15000000.0,7.7,23089926.0
15000000.0,63954968.0,1993.0,2.35,134.0,12749.0,11500000.0,7.9,22954968.0
15000000.0,52189039.0,1993.0,1.85,94.0,2210.0,15000000.0,5.5,22189039.0
15000000.0,38574362.0,2000.0,2.35,97.0,2682.0,14000000.0,4.1,21468807.0
15000000.0,47011449.0,2012.0,2.35,140.0,34413.0,15000000.0,7.3,21383298.0
15000000.0,21896367.0,2006.0,2.35,95.0,3845.0,15000000.0,6.2,20998709.0
15000000.0,37466538.0,2007.0,2.35,89.0,2559.0,15000000.0,5.1,20801344.0
15000000.0,20609977.0,2016.0,2.35,100.0,2958.0,15000000.0,6.4,20566327.0
15000000.0,20601987.0,2010.0,2.35,117.0,4204.0,15000000.0,6.3,20218921.0
15000000.0,19344615.0,2002.0,2.35,90.0,2661.0,15000000.0,6.7,19158074.0
15000000.0,17507368.0,1998.0,1.85,84.0,4660.0,15000000.0,5.5,17411331.0
15000000.0,46189568.0,1998.0,1.85,117.0,47728.0,15000000.0,8.2,17439163.0
15000000.0,36068890.0,2014.0,2.35,122.0,22574.0,15000000.0,6.8,17237244.0
15000000.0,49894223.0,2008.0,1.85,131.0,11114.0,15000000.0,7.6,15700000.0
15000000.0,18260865.0,1999.0,2.35,109.0,1069.0,15000000.0,4.9,16459004.0
15000000.0,22018988.0,2012.0,2.35,107.0,2377.0,15000000.0,5.4,15608545.0
15000000.0,39238443.0,2012.0,2.35,97.0,14025.0,15000000.0,6.2,14938570.0
15000000.0,14249005.0,2001.0,1.85,87.0,2689.0,15000000.0,4.5,14249005.0
15000000.0,59168692.0,2011.0,2.35,107.0,17627.0,15000000.0,7.0,13766014.0
15000000.0,18524496.0,2004.0,2.35,125.0,729.0,20000000.0,6.6,13337299.0
15000000.0,18856151.0,2009.0,2.35,111.0,2633.0,15000000.0,6.9,13034417.0
15000000.0,13248444.0,2008.0,1.85,85.0,568.0,15000000.0,5.7,12701880.0
15000000.0,26170402.0,2007.0,1.78,85.0,646.0,40455386.33009198,8.4,10353690.0
15000000.0,12801190.0,2000.0,2.35,101.0,2764.0,15000000.0,4.6,12801190.0
15000000.0,12669914.0,2006.0,2.35,121.0,3633.0,15000000.0,6.2,12549485.0
15000000.0,12212417.0,2003.0,2.35,97.0,1172.0,15000000.0,6.7,12212417.0
15000000.0,12419700.0,2001.0,2.35,92.0,15644.0,40455386.33009198,6.1,11632420.0
15000000.0,11156471.0,1998.0,1.85,76.0,1139.0,15000000.0,2.8,11144518.0
15000000.0,10763469.0,1989.0,1.85,124.0,12685.0,15000000.0,6.4,10763469.0
15000000.0,10845127.0,2000.0,1.85,96.0,3142.0,15000000.0,5.1,10494147.0
15000000.0,14811980.0,2004.0,2.35,103.0,4676.0,15000000.0,5.9,10411980.0
15000000.0,9929135.0,1985.0,1.85,142.0,29475.0,15000000.0,8.0,9929000.0
15000000.0,10951153.0,2006.0,2.35,116.0,5012.0,15000000.0,7.0,9396487.0
15000000.0,12262065.0,2002.0,2.35,118.0,1873.0,15000000.0,6.6,9059588.0
15000000.0,9307166.0,2013.0,2.35,95.0,3322.0,15000000.0,5.3,9123834.0
15000000.0,19153568.0,2007.0,2.35,108.0,12178.0,16000000.0,6.7,9172810.0
15000000.0,8735529.0,2000.0,1.85,94.0,13524.0,15000000.0,5.5,8735529.0
15000000.0,14933713.0,2002.0,1.85,97.0,3161.0,20000000.0,4.9,8586376.0
15000000.0,8378141.0,2002.0,2.35,97.0,16502.0,15000000.0,6.9,8378141.0
15000000.0,8224998.0,2006.0,1.85,91.0,10732.0,15000000.0,5.6,8080116.0
15000000.0,34533783.0,2008.0,2.35,107.0,173.0,15000000.0,8.0,7757130.0
15000000.0,9300336.0,2012.0,1.85,106.0,14544.0,15000000.0,6.6,7556708.0
15000000.0,11919578.0,2001.0,1.85,147.0,8484.0,15000000.0,8.0,7219578.0
15000000.0,8767338.0,2008.0,1.85,102.0,33153.0,15000000.0,6.2,6409206.0
15000000.0,6561243.0,2009.0,1.85,88.0,25637.0,15000000.0,5.3,6373693.0
15000000.0,35106706.0,2009.0,1.85,92.0,2717.0,15000000.0,7.2,5306447.0
15000000.0,5217498.0,2000.0,1.85,105.0,2312.0,15000000.0,4.6,5217498.0
15000000.0,4956401.0,1999.0,1.85,120.0,51657.0,15000000.0,6.5,4956401.0
15000000.0,16829464.0,2005.0,2.35,103.0,23932.0,15000000.0,7.6,4235837.0
15000000.0,4023741.0,1999.0,1.85,92.0,3654.0,20000000.0,6.2,4002955.0
15000000.0,6551310.0,2007.0,2.35,98.0,1675.0,40455386.33009198,5.5,3525161.0
15000000.0,34247816.0,2010.0,1.85,98.0,19310.0,22000000.0,6.3,3247816.0
15000000.0,11173718.0,2010.0,2.35,103.0,12867.0,15000000.0,7.2,2412045.0
15000000.0,6379575.0,2008.0,2.35,111.0,1252.0,15000000.0,6.7,2203641.0
15000000.0,1954202.0,1999.0,2.35,111.0,4834.0,15000000.0,6.3,1954202.0
15000000.0,1953732.0,1986.0,2.35,98.0,1351.0,15000000.0,5.3,1953732.0
15000000.0,8200127.0,2007.0,1.85,111.0,6748.0,15000000.0,6.5,1294640.0
15000000.0,1970268.0,1999.0,2.35,116.0,5426.0,40455386.33009198,7.0,819852.0
15000000.0,1405032.0,1927.0,1.33,145.0,203.0,6000000.0,8.3,26435.0
15000000.0,529766.0,1995.0,1.85,115.0,14889.0,7000000.0,6.8,529766.0
15000000.0,5953886.0,2003.0,1.85,99.0,48.0,40455386.33009198,8.0,502028.0
15000000.0,353743.0,2001.0,2.35,98.0,3578.0,15000000.0,6.9,353743.0
15000000.0,7885048.0,2010.0,2.35,97.0,15293.0,40455386.33009198,6.4,122288.0
15000000.0,7583050.0,2008.0,2.35,110.0,134.0,300000000.0,6.2,102055.0
15000000.0,76382.0,1996.0,2.35,88.0,1432.0,9000000.0,5.6,48319332.86913114
15000000.0,1590246.0,2008.0,2.35,103.0,18639.0,15000000.0,6.1,73548.0
15000000.0,61847.0,2011.0,2.1269761542364285,104.0,801.0,15000000.0,6.0,48319332.86913114
15000000.0,1148578.0,2011.0,2.35,90.0,32814.0,15000000.0,5.1,28870.0
15000000.0,22723.0,2001.0,2.35,105.0,1732.0,25000000.0,4.5,22723.0
15000000.0,22441.0,2007.0,1.85,93.0,1245.0,15000000.0,5.9,20380.0
15000000.0,20898221.0,2013.0,2.1269761542364285,85.0,29488.0,20000000.0,5.8,48319332.86913114
15000000.0,3439835.0,2015.0,2.1269761542364285,98.0,192.0,15000000.0,5.7,48319332.86913114
15000000.0,909822.0,2005.0,1.78,105.0,363.0,15000000.0,4.9,48319332.86913114
15000000.0,29050.0,2014.0,2.35,109.0,2829.0,7000000.0,6.1,48319332.86913114
15000000.0,3471.0,2015.0,2.35,101.0,2055.0,15000000.0,5.7,48319332.86913114
14600000.0,70906973.0,1993.0,1.85,101.0,15500.0,14600000.0,8.1,70906973.0
14500000.0,117813057.0,2015.0,2.35,115.0,38963.0,14800000.0,5.7,66009973.0
14500000.0,565801.0,2014.0,2.1269761542364285,94.0,994.0,14500000.0,6.2,48319332.86913114
14400000.0,159157447.0,1992.0,2.35,131.0,28544.0,14400000.0,8.3,101157447.0
14200000.0,543306.0,2005.0,2.35,139.0,4211.0,14200000.0,7.4,74205.0
14000000.0,432645872.0,1990.0,1.85,125.0,11135.0,14000000.0,6.9,178406268.0
14000000.0,320100000.0,1987.0,1.85,119.0,1639.0,14000000.0,6.9,156645693.0
14000000.0,384519665.0,2008.0,2.35,120.0,820.0,15000000.0,8.0,141319195.0
14000000.0,139700000.0,2002.130733382389,1.33,65.0,1125.0,40455386.33009198,9.5,48319332.86913114
14000000.0,70001698.0,1989.0,2.35,145.0,12098.0,14000000.0,7.2,70001698.0
14000000.0,155056263.0,1993.0,1.85,98.0,2496.0,15000000.0,6.9,68856263.0
14000000.0,75525718.0,2007.0,2.35,109.0,3544.0,14000000.0,5.2,61356221.0
14000000.0,102836002.0,2009.0,1.85,101.0,14159.0,15000000.0,5.5,51527787.0
14000000.0,125212904.0,1982.0,2.35,93.0,15192.0,14000000.0,7.7,48319332.86913114
14000000.0,125212904.0,1982.0,2.35,93.0,15192.0,14000000.0,7.7,48319332.86913114
14000000.0,185400000.0,1977.0,2.35,123.0,1326.0,14000000.0,7.1,46800000.0
14000000.0,72571864.0,1998.0,2.35,99.0,3500.0,14000000.0,5.5,38048637.0
14000000.0,34729091.0,1991.0,1.85,107.0,552.0,14000000.0,6.7,34793160.0
14000000.0,30628981.0,1999.0,1.85,81.0,10792.0,14000000.0,5.0,30628981.0
14000000.0,115592104.0,2011.0,2.35,105.0,12894.0,13000000.0,6.4,29959436.0
14000000.0,27450453.0,1993.0,1.85,109.0,1620.0,14000000.0,5.9,27515786.0
14000000.0,25608779.0,2002.0,1.85,82.0,49.0,14000000.0,6.6,25571351.0
14000000.0,25873145.0,2002.0,2.35,95.0,1421.0,14000000.0,5.7,25482931.0
14000000.0,25011000.0,1977.0,1.85,118.0,2704.0,14000000.0,3.7,48319332.86913114
14000000.0,21410546.0,2010.0,2.35,103.0,3299.0,14000000.0,4.9,20246959.0
14000000.0,19637147.0,1995.0,1.85,100.0,2348.0,20000000.0,4.5,19900000.0
14000000.0,30443277.0,2005.0,2.35,91.0,1608.0,14000000.0,5.0,16298046.0
14000000.0,15549702.0,2003.0,1.85,90.0,3007.0,14000000.0,4.6,15549702.0
14000000.0,22815460.0,2009.0,2.35,108.0,41359.0,14000000.0,6.5,15483540.0
14000000.0,15171475.0,1996.0,1.85,93.0,2777.0,8500000.0,5.7,15171475.0
14000000.0,15064948.0,1998.0,1.85,96.0,6861.0,14000000.0,6.0,15062898.0
14000000.0,14395874.0,1999.0,1.85,117.0,1148.0,12000000.0,6.9,14348123.0
14000000.0,13800000.0,1977.0,1.66,136.0,23378.0,14000000.0,6.7,48319332.86913114
14000000.0,16951798.0,2001.0,1.85,85.0,3050.0,11000000.0,4.4,12610731.0
14000000.0,13024170.0,1994.0,1.85,115.0,3267.0,14000000.0,6.9,13640000.0
14000000.0,13205411.0,2007.0,1.85,94.0,13446.0,40455386.33009198,5.5,12550242.0
14000000.0,12452601.0,2015.0,1.85,99.0,4702.0,14000000.0,5.1,12282677.0
14000000.0,20597806.0,2006.0,2.35,112.0,13528.0,14000000.0,7.0,11204499.0
14000000.0,10397365.0,2001.0,2.35,86.0,2165.0,14000000.0,5.4,10397365.0
14000000.0,11166615.0,2012.0,2.35,86.0,3715.0,14000000.0,5.4,9402410.0
14000000.0,14121177.0,2006.0,2.35,137.0,15337.0,26000000.0,7.6,5459824.0
14000000.0,12591270.0,2000.0,2.35,90.0,12776.0,24000000.0,5.9,5108820.0
14000000.0,4741987.0,1999.0,1.85,107.0,10368.0,14000000.0,6.6,4741987.0
14000000.0,5782198.0,2006.0,2.35,98.0,678.0,14000000.0,6.7,4291965.0
14000000.0,25187026.0,2014.0,2.35,150.0,390.0,8200000.0,6.8,3958500.0
14000000.0,4288246.0,2001.0,1.85,84.0,417.0,14000000.0,3.9,3100650.0
14000000.0,20537741.0,2008.0,2.35,97.0,16431.0,40455386.33009198,6.7,2656324.0
14000000.0,2461628.0,1995.0,1.85,139.0,446.0,14000000.0,5.7,2474000.0
14000000.0,1755212.0,2010.0,1.85,90.0,4377.0,14000000.0,7.7,1752214.0
14000000.0,1000000.0,1978.0,2.35,127.0,17250.0,14000000.0,6.5,1000000.0
14000000.0,274299.0,2002.0,1.85,132.0,1429.0,103000000.0,7.3,274299.0
14000000.0,266967.0,2008.0,1.85,115.0,2243.0,15000000.0,7.0,183088.0
14000000.0,623292.0,2011.0,1.85,186.0,14638.0,14000000.0,6.5,46495.0
14000000.0,11354230.0,2010.0,2.35,117.0,243.0,12000000.0,6.9,48319332.86913114
13900000.0,177012173.0,2005.0,1.85,134.0,39789.0,14000000.0,7.7,83025853.0
13700000.0,56598476.0,1995.0,1.85,97.0,1724.0,12000000.0,6.8,56631572.0
13500000.0,29027914.0,2002.0,1.85,107.0,2447.0,13500000.0,7.4,15854988.0
13500000.0,33035736.0,2012.0,2.35,110.0,4757.0,15000000.0,7.2,14989761.0
13500000.0,11732088.0,2000.0,1.85,124.0,14726.0,13500000.0,7.4,7060876.0
13500000.0,93631744.0,2004.0,1.85,178.0,2334.0,13500000.0,8.3,5501940.0
13500000.0,892506.0,2001.0,1.85,105.0,1767.0,40455386.33009198,6.0,687081.0
13400000.0,164247.0,2010.0,1.78,100.0,2895.0,13400000.0,3.6,163591.0
13300000.0,7229933.0,2013.0,1.85,108.0,19086.0,40455386.33009198,6.3,2605039.0
13200000.0,54323210.0,2014.0,2.35,84.0,2297.0,13200000.0,5.6,52543632.0
13000000.0,123922370.0,1987.0,1.85,121.0,50141.0,13000000.0,7.3,123922370.0
13000000.0,331266710.0,2010.0,2.35,108.0,38072.0,13000000.0,8.0,106952327.0
13000000.0,122244329.0,2001.0,1.85,112.0,1307.0,13000000.0,6.1,91038276.0
13000000.0,99034125.0,2011.0,1.85,115.0,714.0,13000000.0,1.6,73000942.0
13000000.0,73523705.0,2016.0,1.85,109.0,7833.0,13000000.0,6.8,61693523.0
13000000.0,62452927.0,2000.0,1.85,89.0,2241.0,13000000.0,4.9,60008303.0
13000000.0,57300000.0,1974.0,1.85,220.0,39960.0,13000000.0,9.0,57300000.0
13000000.0,71169412.0,2016.0,2.35,86.0,971.0,17000000.0,6.8,54257433.0
13000000.0,49369899.0,1988.0,1.85,99.0,450.0,7000000.0,5.7,49369900.0
13000000.0,50445860.0,2014.0,2.35,100.0,2800.0,12500000.0,6.1,48637684.0
13000000.0,73180297.0,2000.0,1.37,83.0,6454.0,13000000.0,5.5,46729374.0
13000000.0,44726644.0,1988.0,1.85,107.0,1747.0,13000000.0,6.8,44726644.0
13000000.0,54837234.0,2014.0,1.85,102.0,20330.0,13000000.0,7.3,44134898.0
13000000.0,42174545.0,2014.0,1.85,91.0,1921.0,13000000.0,5.8,38916903.0
13000000.0,60414025.0,1999.0,1.85,97.0,37907.0,16000000.0,7.2,38176108.0
13000000.0,28972187.0,2002.0,1.85,92.0,12687.0,13000000.0,5.9,28972187.0
13000000.0,27979399.0,1993.0,1.85,84.0,12322.0,8200000.0,6.1,27979400.0
13000000.0,27151490.0,1999.0,1.85,97.0,2936.0,18000000.0,2.5,27141959.0
13000000.0,27066941.0,1998.0,1.85,91.0,3353.0,13000000.0,6.1,27052167.0
13000000.0,34166572.0,1990.0,1.85,72.0,2646.0,13000000.0,5.7,28501605.0
13000000.0,26570048.0,1996.0,1.85,100.0,2486.0,13000000.0,5.9,26539321.0
13000000.0,42195766.0,2013.0,2.35,93.0,2730.0,13000000.0,5.9,25675765.0
13000000.0,37065887.0,2015.0,2.35,108.0,430.0,15000000.0,7.7,25440971.0
13000000.0,32382381.0,1999.0,1.85,112.0,1171.0,13000000.0,7.8,22858926.0
13000000.0,22391450.0,2001.0,1.85,90.0,2815.0,6000000.0,6.1,22235901.0
13000000.0,18733666.0,2013.0,2.35,107.0,3004.0,13000000.0,5.7,18004225.0
13000000.0,33069303.0,2012.0,1.85,102.0,13631.0,13000000.0,8.0,17738570.0
13000000.0,19929123.0,2001.0,1.85,135.0,6214.0,14000000.0,6.5,16929123.0
13000000.0,16757163.0,1998.0,1.85,121.0,6910.0,13000000.0,5.8,16574731.0
13000000.0,36226429.0,2015.0,2.35,118.0,2499.0,13000000.0,8.3,14677654.0
13000000.0,67867998.0,2006.0,2.35,141.0,751.0,19000000.0,7.9,13753931.0
13000000.0,109421911.0,2002.130733382389,2.1269761542364285,88.0,998.0,40455386.33009198,8.1,48319332.86913114
13000000.0,11141213.0,2006.0,2.35,104.0,27806.0,13000000.0,6.3,10996440.0
13000000.0,10020081.0,1998.0,1.85,82.0,1805.0,13000000.0,6.4,9975684.0
13000000.0,8064972.0,1998.0,2.1269761542364285,84.0,3352.0,13000000.0,3.8,8026971.0
13000000.0,7881335.0,1994.0,1.66,95.0,3092.0,13000000.0,6.7,7881335.0
13000000.0,6276869.0,1999.0,1.85,94.0,31005.0,13000000.0,6.1,6241697.0
13000000.0,5871603.0,1999.0,1.85,99.0,6485.0,13000000.0,6.0,5871603.0
13000000.0,5002310.0,2001.0,2.35,84.0,18864.0,13000000.0,5.6,5002310.0
13000000.0,8130727.0,2001.0,2.35,93.0,1775.0,13000000.0,6.1,4919896.0
13000000.0,4857374.0,2006.0,1.85,120.0,13208.0,13000000.0,7.3,4857376.0
13000000.0,3260555.0,2007.0,2.35,112.0,2417.0,13000000.0,6.8,3169424.0
13000000.0,11831131.0,2009.0,1.85,96.0,14372.0,11000000.0,6.3,3074838.0
13000000.0,3058380.0,2000.0,2.35,112.0,2389.0,100000000.0,7.3,3058380.0
13000000.0,2104439.0,1996.0,1.85,91.0,1679.0,13000000.0,5.9,2104000.0
13000000.0,23014027.0,2009.0,1.85,102.0,931.0,13000000.0,6.6,2035566.0
13000000.0,12986189.0,2015.0,1.85,91.0,7875.0,8495000.0,4.5,1712111.0
13000000.0,2898225.0,2006.0,1.85,125.0,37606.0,13000000.0,7.1,1172769.0
13000000.0,1152117.0,1993.0,1.85,87.0,1139.0,3000000.0,5.1,1200000.0
